,Age,Workclass,Fnlwgt,Education,Education num,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,capital loss,Hour per week,Native country,income
29565,20,3,177287,2,9,1,11,1,4,0,0,0,38,38,0
29566,44,3,197344,2,9,1,5,1,4,1,0,0,50,38,0
29567,45,3,285858,5,13,0,13,0,4,1,0,0,40,38,1
29568,27,4,193868,2,9,1,11,1,4,1,0,0,50,38,0
29569,18,3,232082,2,9,1,6,3,4,1,0,0,40,38,0
29570,38,3,27408,2,9,2,2,4,4,1,0,0,50,38,0
29571,45,3,247043,4,7,0,2,0,4,1,0,0,42,38,0
29572,27,1,162404,2,9,1,10,1,2,1,2174,0,40,38,0
29573,64,3,236341,4,3,2,7,1,2,0,0,0,16,38,0
29574,66,1,179285,2,9,0,3,0,4,1,3432,0,20,38,0
29575,34,3,30433,5,13,1,11,1,4,0,0,0,35,38,0
29576,45,5,102771,5,13,0,13,0,4,1,0,0,40,38,1
29577,42,5,221172,2,9,2,2,1,4,1,0,0,40,38,0
29578,32,3,108116,5,13,0,3,0,4,1,0,1902,60,38,1
29579,26,3,375499,4,6,1,0,1,2,1,0,0,20,38,0
29580,27,3,178688,3,11,1,2,2,4,1,0,0,40,38,0
29581,21,3,276709,3,10,1,11,2,4,0,0,0,40,38,0
29582,23,3,238087,3,10,1,9,3,4,1,0,0,30,38,0
29583,47,3,84790,3,10,0,2,0,4,1,0,0,40,38,0
29584,20,6,37482,3,10,1,0,3,4,0,0,0,40,38,0
29585,46,6,178686,5,13,0,9,0,4,1,0,0,38,38,1
29586,35,3,153926,2,9,0,9,5,2,0,0,0,40,38,0
29587,55,3,110748,5,13,0,3,0,4,1,0,1887,40,38,1
29588,28,3,116613,3,10,1,12,3,4,0,0,0,24,38,0
29589,21,3,108687,3,10,1,11,3,4,0,0,0,40,38,0
29590,36,3,365739,2,9,1,6,1,4,1,0,0,40,38,0
29591,29,3,195284,0,16,2,9,1,4,0,0,0,60,38,1
29592,38,3,125933,5,13,0,3,0,4,1,0,0,40,38,1
29593,37,3,140854,5,13,0,3,0,4,1,0,0,50,38,1
29594,81,5,193237,4,2,2,11,2,4,1,0,0,45,25,0
29595,41,3,46870,3,10,2,3,1,4,0,0,0,40,38,0
29596,29,3,351324,5,13,1,11,3,4,0,0,0,40,38,0
29597,30,5,189265,3,12,2,0,1,4,0,0,0,40,38,0
29598,25,3,236564,2,9,1,0,1,4,1,0,0,40,38,0
29599,42,0,557644,2,9,1,0,4,4,0,0,0,40,38,0
29600,30,3,374454,2,9,2,13,3,2,1,0,0,40,38,0
29601,65,3,160654,2,9,0,9,0,4,1,0,0,20,38,0
29602,18,3,122775,2,9,1,7,3,4,1,0,0,35,38,0
29603,26,3,214413,4,7,1,6,4,4,1,6497,0,48,38,0
29604,30,3,329425,3,10,1,10,3,4,1,0,0,48,38,0
29605,61,3,178312,3,12,0,3,0,4,1,0,0,42,38,0
29606,21,3,241951,2,9,1,6,1,4,1,0,0,45,38,0
29607,53,3,130143,2,9,0,6,0,4,1,0,0,48,38,0
29608,41,4,114580,3,15,0,3,5,4,0,0,2415,55,38,1
29609,43,4,130126,3,10,0,3,0,4,1,15024,0,45,38,1
29610,60,3,399387,4,4,2,8,4,2,0,0,0,15,38,0
29611,47,3,163814,4,6,0,2,0,4,1,0,0,40,38,0
29612,48,3,69586,3,10,2,0,1,2,1,0,0,40,38,0
29613,32,3,237903,5,13,1,9,4,4,0,0,0,40,38,0
29614,25,3,219897,1,14,1,9,1,4,0,0,0,35,1,0
29615,31,3,243165,5,13,1,9,4,4,1,0,0,40,38,0
29616,33,6,173806,1,14,1,9,1,4,1,0,0,30,38,0
29617,27,5,65308,2,9,0,4,0,4,1,0,0,50,38,0
29618,44,3,408531,2,9,2,0,4,4,0,0,0,40,38,1
29619,44,3,235786,3,10,0,9,0,4,1,7298,0,45,38,1
29620,37,3,314963,3,10,0,6,0,4,1,0,0,40,38,0
29621,34,3,81206,2,9,2,5,1,2,1,0,0,40,38,0
29622,51,0,293196,3,10,0,9,0,4,1,0,0,40,38,1
29623,51,3,95329,1,14,2,10,4,4,1,0,0,40,38,0
29624,25,1,45474,5,13,0,9,0,4,1,0,0,60,38,0
29625,25,3,372728,5,13,1,7,1,2,0,0,0,24,22,0
29626,29,0,116394,5,13,0,9,0,4,1,0,0,50,38,1
29627,36,5,34180,2,9,1,4,1,4,1,0,0,70,38,1
29628,55,3,327589,2,9,2,6,1,4,0,0,0,40,38,0
29629,39,3,706180,5,13,2,11,4,4,0,0,0,40,38,0
29630,31,3,32550,4,6,2,5,1,4,1,0,0,40,38,0
29631,31,3,173858,3,15,0,12,0,1,1,0,0,40,18,0
29632,51,4,230095,3,11,1,0,3,4,0,0,0,40,38,0
29633,30,3,139012,3,11,1,0,2,1,1,2463,0,40,39,0
29634,62,3,174711,2,9,1,0,1,4,0,0,0,32,38,0
29635,37,3,171150,5,13,0,11,0,4,1,99999,0,60,38,1
29636,30,4,77689,5,13,0,11,0,4,1,7688,0,50,38,1
29637,27,3,193898,5,13,2,3,1,4,1,0,0,52,38,0
29638,32,3,195000,5,13,0,3,0,4,1,7298,0,45,38,1
29639,23,3,303121,3,10,1,0,3,4,1,0,0,30,38,0
29640,35,5,188540,4,5,0,2,0,4,1,0,0,50,38,0
29641,46,3,158656,3,12,1,9,4,4,0,0,0,36,38,0
29642,45,4,204196,5,13,2,3,4,4,1,0,0,50,38,1
29643,27,3,183802,2,9,0,5,0,4,1,0,0,40,38,0
29644,46,3,148995,2,9,0,11,0,4,1,0,0,40,38,1
29645,22,3,190903,4,7,0,0,5,4,0,0,0,20,38,0
29646,37,6,173780,3,10,2,9,4,4,0,0,0,30,38,0
29647,42,3,251239,3,10,0,3,0,4,1,0,0,40,32,0
29648,45,3,112761,2,9,2,6,4,4,0,0,0,40,38,0
29649,33,6,425785,3,11,0,9,0,4,1,0,0,40,38,0
29650,46,3,197731,3,11,2,6,4,4,1,0,0,40,38,0
29651,24,3,119156,2,9,1,13,3,4,1,0,0,50,38,0
29652,56,3,133819,2,9,2,2,1,4,0,0,0,40,38,0
29653,34,3,185556,3,10,1,9,1,4,0,0,0,12,38,1
29654,50,3,109277,2,9,0,6,0,4,1,0,0,40,38,1
29655,48,4,36020,5,13,0,3,0,4,1,0,0,50,38,1
29656,45,3,45857,4,7,0,7,5,4,0,0,0,36,38,0
29657,55,3,184882,3,11,0,13,0,4,1,5178,0,50,38,1
29658,41,6,342834,3,10,2,0,1,4,0,0,0,40,38,0
29659,66,3,234743,3,10,0,3,0,4,1,0,0,24,38,0
29660,29,0,106179,3,10,1,9,1,4,0,0,1408,40,38,0
29661,37,3,177895,3,10,0,12,5,4,0,5013,0,40,38,0
29662,63,3,257876,3,15,0,9,0,4,1,0,0,40,38,0
29663,61,3,86067,3,12,0,11,0,4,1,15024,0,40,38,1
29664,64,3,66634,5,13,2,3,4,4,1,27828,0,50,38,1
29665,35,3,138441,2,9,0,5,0,4,1,0,0,35,38,0
29666,22,3,279802,3,10,1,0,3,4,0,0,0,40,38,0
29667,58,3,407138,4,4,0,6,0,4,1,2936,0,50,25,0
29668,58,3,31732,3,10,0,11,0,4,1,0,0,45,38,1
29669,24,3,204172,2,9,1,5,3,4,0,0,0,48,38,0
29670,34,3,100593,3,10,2,9,4,4,0,0,0,6,38,0
29671,33,1,162623,1,14,1,9,1,4,0,0,0,50,38,0
29672,33,5,80933,2,9,0,13,0,4,1,0,0,60,38,0
29673,17,3,47425,4,7,1,7,3,4,0,0,0,15,38,0
29674,27,3,107812,5,13,0,11,2,4,1,0,0,40,38,1
29675,20,4,104443,3,10,1,0,3,4,0,0,0,20,38,0
29676,52,3,117496,5,13,2,9,4,4,0,0,1755,40,38,1
29677,30,3,209691,4,4,2,13,1,4,1,0,0,40,38,0
29678,22,3,314525,5,13,1,9,1,4,1,0,0,40,38,0
29679,20,3,190772,3,12,1,7,1,4,0,0,0,40,38,0
29680,64,1,199298,4,3,2,7,1,4,0,0,0,45,38,0
29681,49,3,187370,1,14,0,3,0,4,1,15024,0,50,38,1
29682,38,3,216129,5,13,2,7,1,2,0,0,0,60,38,0
29683,46,0,219293,2,9,0,0,0,2,1,0,0,80,38,1
29684,17,3,136363,4,6,1,7,3,4,1,0,0,20,38,0
29685,45,3,233799,4,2,0,6,0,4,1,0,0,40,25,0
29686,27,3,207611,5,13,1,3,3,4,0,0,0,40,38,0
29687,45,4,178344,3,11,2,11,4,4,0,0,0,30,38,0
29688,26,4,187652,2,9,2,3,1,4,1,0,0,78,38,1
29689,23,3,188545,3,12,1,0,3,4,0,0,1974,20,38,0
29690,44,1,58124,5,13,2,9,4,4,1,0,0,45,38,0
29691,36,3,321733,5,13,2,3,1,4,1,0,1741,40,38,0
29692,35,3,206253,4,5,1,3,1,4,0,0,0,40,38,0
29693,24,3,152140,2,9,0,9,5,4,0,0,0,40,38,0
29694,56,3,76281,5,13,2,9,4,4,0,0,0,40,38,0
29695,47,3,606752,1,14,2,12,1,4,1,0,0,40,38,0
29696,32,3,29933,5,13,0,5,0,4,1,0,0,50,38,1
29697,29,3,114158,5,13,1,3,3,4,0,3325,0,10,38,0
29698,55,3,227203,3,12,2,9,1,4,0,0,0,5,38,0
29699,35,4,65624,5,13,0,3,0,4,1,0,0,50,38,1
29700,37,3,34146,2,9,0,2,0,4,1,0,0,68,38,0
29701,36,5,34378,3,11,0,4,0,4,1,3908,0,75,38,0
29702,33,3,141490,2,9,0,11,5,4,0,0,0,45,38,0
29703,34,3,199227,2,9,2,13,1,4,1,0,0,50,38,0
29704,24,3,224954,3,10,1,5,3,4,1,0,0,40,38,0
29705,25,3,231357,2,9,1,0,1,4,0,0,0,40,38,0
29706,31,4,113530,2,9,1,2,1,4,1,0,0,45,38,0
29707,38,3,22245,3,11,0,2,0,4,1,0,0,40,38,0
29708,30,3,36383,5,13,0,11,0,4,1,0,0,40,25,1
29709,35,3,320305,2,9,0,2,0,4,1,0,0,32,38,0
29710,67,3,201657,5,13,2,9,1,4,0,0,0,60,38,0
29711,34,3,48935,5,13,0,9,5,4,0,0,0,40,38,0
29712,46,3,101455,2,9,0,0,5,4,0,0,0,40,38,0
29713,19,1,243960,3,10,1,11,3,4,0,0,0,16,38,0
29714,26,3,90915,3,12,1,7,3,2,0,0,0,15,38,0
29715,28,3,315287,3,10,1,9,1,2,1,0,0,40,38,0
29716,47,3,106255,3,10,0,2,0,4,1,0,0,40,38,0
29717,49,1,215895,1,14,0,0,0,4,1,0,0,40,21,1
29718,33,5,170979,3,15,0,9,0,4,1,0,1887,40,38,1
29719,44,3,210525,5,13,0,9,0,4,1,0,0,40,38,1
29720,30,3,195488,2,9,1,8,3,4,0,0,0,40,12,0
29721,18,3,152246,3,10,1,7,3,1,1,0,0,16,38,0
29722,60,5,187794,2,9,0,13,0,4,1,3103,0,60,38,1
29723,44,3,110396,1,14,1,3,1,4,1,14084,0,56,38,1
29724,81,3,89391,3,15,0,9,0,4,1,0,0,24,38,1
29725,43,6,254817,3,10,1,7,1,4,0,0,0,40,38,0
29726,35,3,41777,4,8,1,4,1,4,1,0,0,20,38,0
29727,58,5,234841,2,9,0,4,0,4,1,0,0,72,38,0
29728,32,3,79586,5,13,0,9,0,1,1,0,0,40,18,0
29729,40,3,115331,2,9,0,13,0,4,1,0,0,35,38,0
29730,32,3,63564,2,9,1,7,3,2,0,0,0,40,38,0
29731,21,3,132053,3,10,1,0,3,4,0,0,1721,35,38,0
29732,44,3,370502,2,9,0,7,0,4,1,0,0,25,25,0
29733,33,3,59083,5,13,0,0,0,4,1,0,1902,45,38,1
29734,25,3,69413,3,10,1,11,3,4,0,0,0,40,38,0
29735,42,3,32981,2,9,2,6,1,4,1,0,0,40,38,0
29736,27,3,176683,2,9,1,13,3,4,1,0,0,40,38,0
29737,62,3,144116,4,6,0,9,0,4,1,0,0,40,38,0
29738,31,5,209213,2,9,1,11,1,2,1,0,0,40,38,0
29739,33,6,150657,5,13,1,9,2,2,0,0,0,40,38,0
29740,50,5,124793,3,10,0,2,0,4,1,0,0,55,38,0
29741,50,3,22211,1,14,0,9,0,4,1,7688,0,50,38,1
29742,46,3,270565,3,11,0,9,0,4,1,0,0,60,38,0
29743,22,3,38251,3,12,1,7,4,4,0,0,0,35,38,0
29744,66,6,162945,3,15,0,3,0,2,1,20051,0,55,38,1
29745,52,3,195638,2,9,1,7,4,4,0,0,0,45,38,0
29746,57,5,118806,4,2,2,2,2,4,0,0,1602,45,3,0
29747,41,5,44006,3,11,2,4,1,4,1,0,0,40,38,0
29748,42,3,119679,2,9,0,6,0,4,1,0,1579,42,38,0
29749,19,3,333953,4,8,1,7,2,4,0,0,0,30,38,0
29750,45,1,172111,5,13,2,3,4,2,0,0,0,60,38,0
29751,51,5,32372,4,8,0,7,0,4,1,0,0,99,38,0
29752,69,3,117525,3,12,2,9,4,4,0,0,0,1,38,0
29753,45,5,123681,5,13,0,9,0,4,1,0,0,30,38,0
29754,48,3,317360,3,10,2,0,1,4,0,0,0,50,38,0
29755,60,0,119832,3,10,0,0,0,4,1,7298,0,40,38,1
29756,42,3,135056,2,9,1,11,3,4,0,0,0,40,38,0
29757,19,6,135162,3,10,1,0,3,4,0,0,0,10,38,0
29758,39,5,194004,2,9,0,11,0,4,1,0,0,70,38,0
29759,46,3,177633,2,9,0,6,0,4,1,0,0,50,38,1
29760,58,1,212864,2,9,0,10,0,4,1,3908,0,40,38,0
29761,36,3,30509,3,10,2,9,4,4,0,0,0,45,38,0
29762,21,3,118712,2,9,1,2,4,4,1,0,0,35,38,0
29763,41,3,199018,3,15,0,3,0,4,1,0,0,40,38,1
29764,17,3,151799,4,7,1,7,3,4,0,0,0,20,38,0
29765,29,3,181280,2,9,0,6,0,4,1,0,0,40,38,0
29766,52,3,232024,3,10,2,0,1,4,0,0,0,60,38,0
29767,33,3,226267,3,12,0,11,0,4,1,0,0,40,25,0
29768,38,3,240467,1,14,1,3,4,2,0,0,0,35,38,0
29769,42,3,154374,5,13,0,11,0,4,1,0,0,40,38,1
29770,24,6,231473,3,12,0,0,0,4,1,0,0,30,38,0
29771,59,3,158813,3,10,0,3,0,4,1,0,0,60,38,1
29772,36,3,346478,5,13,0,11,0,4,1,0,2415,45,38,1
29773,54,3,215990,3,10,0,12,0,4,1,7688,0,40,38,1
29774,39,3,177154,5,13,0,11,0,4,1,15024,0,50,38,1
29775,42,5,238188,2,9,0,13,0,4,1,0,0,96,38,0
29776,54,5,156800,5,13,0,2,0,4,1,0,0,50,38,0
29777,26,3,130620,3,12,2,2,2,1,0,0,0,40,38,0
29778,50,3,175339,2,9,0,5,0,4,1,0,0,40,38,1
29779,42,3,37937,3,11,0,7,0,4,1,0,0,45,38,0
29780,48,0,166634,5,13,0,0,5,4,0,7688,0,40,38,1
29781,31,3,221167,5,13,2,7,1,4,0,0,0,30,38,0
29782,56,3,179641,2,9,1,9,1,4,0,0,0,45,38,0
29783,28,1,213195,3,12,0,0,5,4,0,0,0,40,38,1
29784,34,3,157747,2,9,0,0,0,4,1,0,0,45,38,1
29785,28,3,227840,2,9,1,13,1,4,0,0,0,40,38,0
29786,41,3,169104,5,13,0,2,0,1,1,0,0,40,38,1
29787,44,3,186916,3,10,0,13,0,4,1,0,1887,60,38,1
29788,34,3,37646,3,12,0,2,0,4,1,0,0,65,38,0
29789,26,3,157028,1,14,1,9,1,4,1,0,0,55,38,1
29790,37,3,188774,5,13,1,3,1,4,1,0,2824,40,38,1
29791,64,3,146272,3,10,0,9,0,4,1,3411,0,15,38,0
29792,25,3,182656,3,11,2,0,4,4,0,0,0,40,38,0
29793,48,5,200471,3,10,0,2,0,4,1,0,0,40,38,0
29794,47,3,358465,3,10,2,0,1,4,0,0,0,40,38,0
29795,17,3,78602,4,7,1,7,2,4,0,0,0,20,38,0
29796,44,3,213416,4,3,0,6,0,4,1,0,0,40,25,0
29797,46,1,345911,3,10,2,13,1,4,0,0,0,40,38,0
29798,32,3,119522,5,13,2,9,1,4,1,0,0,50,38,0
29799,42,0,126320,3,10,0,13,0,2,1,0,0,40,38,0
29800,33,5,235271,5,13,2,11,1,4,1,0,0,50,38,1
29801,61,3,141745,2,9,2,7,1,2,0,0,0,40,38,0
29802,47,3,359461,5,13,0,2,0,4,1,0,0,40,38,0
29803,35,3,109351,5,13,1,11,1,4,0,8614,0,45,38,1
29804,62,3,148113,4,6,0,2,0,2,1,0,0,40,38,0
29805,62,5,75478,5,13,0,3,0,4,1,0,0,40,38,0
29806,38,3,100375,3,15,0,9,0,4,1,99999,0,60,38,1
29807,19,3,28455,3,10,1,9,3,4,0,0,0,40,38,0
29808,33,3,231413,5,13,0,9,0,4,1,0,0,40,38,0
29809,39,1,119421,5,13,0,9,5,4,0,0,0,42,38,0
29810,17,3,206998,4,7,1,5,3,4,1,0,0,10,38,0
29811,58,3,183810,3,10,0,3,0,4,1,0,0,40,38,0
29812,35,4,187053,5,13,2,9,1,4,0,0,0,50,38,0
29813,34,1,155781,2,9,0,10,0,4,1,4064,0,50,38,0
29814,55,3,193895,4,4,2,9,4,4,0,0,0,40,38,0
29815,32,3,48520,3,10,0,2,0,4,1,0,0,40,38,0
29816,19,4,170125,2,9,1,11,3,4,1,0,0,40,38,0
29817,41,3,107584,2,9,0,6,0,4,1,0,0,40,38,0
29818,24,3,196742,2,9,2,7,4,4,0,0,0,40,38,0
29819,52,3,244214,2,9,0,9,0,4,1,0,0,35,38,0
29820,48,1,127921,5,13,0,9,0,4,1,0,0,40,38,0
29821,32,3,42617,3,10,2,9,1,4,0,0,0,30,38,0
29822,47,1,191389,2,9,2,0,4,4,0,0,0,35,38,0
29823,38,3,187983,3,15,0,11,5,4,0,0,0,40,38,0
29824,18,3,215110,2,9,1,5,3,2,1,0,0,40,38,0
29825,25,3,230292,2,9,0,2,0,4,1,0,0,40,38,0
29826,36,3,90159,5,13,0,9,5,4,0,0,0,32,38,1
29827,40,3,175398,3,11,2,9,1,4,0,0,0,20,38,0
29828,56,5,53366,4,7,0,2,0,4,1,0,0,20,38,0
29829,50,3,46155,3,11,2,9,4,4,0,0,0,40,38,1
29830,55,3,61708,2,9,0,0,0,4,1,6418,0,50,38,1
29831,32,1,112650,2,9,0,10,0,4,1,0,0,40,38,0
29832,41,3,173682,3,11,0,2,0,4,1,0,0,43,38,1
29833,28,3,160981,3,10,1,0,1,4,0,0,0,52,38,0
29834,53,3,72257,3,10,0,3,0,4,1,0,0,55,38,0
29835,26,3,182332,3,11,0,9,5,4,0,0,0,40,38,0
29836,60,1,48788,5,13,2,9,4,4,0,5455,0,55,38,0
29837,21,3,417668,3,10,1,7,3,4,1,0,0,20,38,0
29838,29,3,107458,2,9,0,13,0,4,1,0,0,40,38,0
29839,73,3,147551,3,10,0,9,0,4,1,0,2174,50,38,1
29840,43,4,33729,5,13,0,11,0,4,1,0,0,45,38,1
29841,45,3,101977,3,10,0,11,0,4,1,0,0,45,38,0
29842,35,3,374716,4,5,0,9,5,4,0,0,0,35,38,0
29843,36,3,214378,2,9,2,9,3,4,0,0,0,40,38,1
29844,25,3,111243,2,9,1,11,2,4,0,0,0,50,38,0
29845,38,3,252947,3,10,0,5,0,2,1,0,0,40,38,0
29846,30,1,118500,3,10,2,0,4,4,0,0,0,40,38,0
29847,49,3,195612,3,10,0,3,0,4,1,7298,0,40,38,1
29848,41,1,174575,2,9,0,2,0,4,1,0,0,40,38,0
29849,27,3,190391,3,10,0,3,0,4,1,0,0,40,38,0
29850,64,3,166715,3,10,0,3,0,4,1,0,0,20,38,0
29851,41,5,142725,2,9,0,13,0,4,1,0,0,45,38,0
29852,37,3,73471,5,13,0,3,0,4,1,0,1887,47,38,1
29853,51,3,241745,4,3,2,6,4,4,0,0,0,40,25,0
29854,35,3,316141,3,10,2,9,4,4,0,7443,0,40,38,0
29855,61,1,248595,4,2,0,7,0,4,1,0,0,40,25,0
29856,52,3,90189,4,4,2,8,3,2,0,0,0,16,38,0
29857,40,3,205195,3,12,0,11,0,4,1,0,0,60,38,1
29858,20,3,148940,2,9,1,5,3,4,1,0,0,40,38,0
29859,52,1,298035,1,14,0,9,0,4,1,0,0,40,38,0
29860,50,3,154728,3,10,0,12,0,4,1,0,0,40,38,1
29861,49,3,166809,5,13,2,3,4,4,0,0,0,40,38,1
29862,36,6,97136,5,13,1,9,4,2,0,0,0,40,38,0
29863,33,3,347623,1,14,1,3,4,4,1,0,0,40,38,0
29864,40,3,117917,2,9,0,9,0,0,1,0,0,50,38,0
29865,45,3,266860,5,13,0,3,0,4,1,0,0,50,38,1
29866,22,3,71864,3,10,1,2,3,4,0,0,0,35,38,0
29867,47,3,158451,1,14,0,9,5,4,0,0,0,2,38,1
29868,24,3,229826,2,9,1,11,1,4,1,0,0,30,38,0
29869,19,3,121788,3,10,1,11,1,4,0,0,0,30,38,0
29870,40,3,151365,2,9,2,2,1,4,0,0,0,40,38,0
29871,40,3,360884,3,10,1,12,1,4,0,0,0,50,38,1
29872,54,3,36480,2,9,0,11,0,4,1,15024,0,50,38,1
29873,43,5,116666,3,15,0,9,0,3,1,0,0,35,38,1
29874,63,1,214143,5,13,0,13,0,4,1,0,0,40,4,0
29875,18,3,45316,4,7,1,7,3,4,0,0,0,20,38,0
29876,19,3,311974,4,2,1,6,2,4,1,0,0,40,25,0
29877,49,5,48495,2,9,0,3,0,4,1,0,0,45,38,0
29878,27,3,115945,1,14,0,3,0,4,1,0,0,45,38,1
29879,49,1,170846,1,14,2,3,1,4,0,0,0,40,38,0
29880,60,3,142922,2,9,0,2,0,4,1,0,0,50,38,0
29881,71,3,181301,2,9,0,9,0,4,1,0,0,40,38,0
29882,34,3,286675,2,9,0,13,0,4,1,0,0,40,38,0
29883,29,3,233168,5,13,0,9,5,4,0,0,0,46,38,1
29884,30,3,177304,3,10,0,11,0,4,1,0,0,44,38,0
29885,46,3,336984,2,9,1,5,3,4,1,0,0,17,38,0
29886,32,5,379412,3,11,0,2,0,4,1,0,0,40,38,0
29887,25,3,180778,2,9,1,2,1,4,1,0,0,75,38,0
29888,25,3,141876,1,14,1,9,4,4,1,0,0,45,38,0
29889,22,3,228306,3,10,0,7,5,4,0,0,0,40,38,1
29890,32,3,329993,3,10,0,13,0,4,1,0,0,50,38,0
29891,40,3,247469,0,16,0,9,5,4,0,0,0,30,38,1
29892,51,3,673764,1,14,1,9,1,4,1,27828,0,40,38,1
29893,20,3,155775,2,9,1,2,3,4,1,0,0,30,38,0
29894,34,3,81223,2,9,2,3,1,4,0,0,0,48,38,0
29895,40,3,236021,3,10,1,3,1,4,1,0,0,50,38,0
29896,34,6,103371,3,11,1,0,4,4,0,0,0,40,38,0
29897,19,3,199480,4,6,1,5,3,4,1,0,0,25,38,0
29898,53,3,152657,4,6,0,2,0,2,1,0,0,40,38,0
29899,42,0,460214,3,10,0,0,0,4,1,0,0,40,38,1
29900,38,3,91039,1,14,0,3,0,4,1,0,0,65,38,1
29901,41,3,197372,2,9,0,2,0,4,1,0,0,60,38,1
29902,64,3,267198,3,15,0,9,0,4,1,0,0,16,38,0
29903,30,6,111883,3,10,1,9,1,4,1,0,0,40,38,0
29904,20,3,66917,4,7,0,4,3,4,1,0,0,40,25,0
29905,19,3,292583,2,9,1,7,3,4,0,0,0,30,38,0
29906,20,3,391679,2,9,1,11,2,4,1,0,0,60,38,0
29907,35,3,475324,5,13,0,3,0,4,1,0,0,45,38,0
29908,33,5,218164,2,9,0,2,0,4,1,0,0,40,38,0
29909,43,5,101534,3,10,0,3,0,4,1,0,1902,15,38,1
29910,38,0,65706,3,10,2,3,4,4,0,0,0,38,38,0
29911,50,5,156606,3,10,0,3,5,4,0,0,0,30,38,0
29912,23,3,200967,2,9,2,7,3,4,0,0,0,10,38,0
29913,30,1,164493,3,10,1,0,3,4,0,0,0,10,38,0
29914,33,3,547886,5,13,2,3,4,2,0,0,0,40,38,0
29915,48,3,232145,2,9,2,6,1,4,1,0,0,40,38,0
29916,43,3,96421,5,13,2,9,4,4,0,0,0,24,27,0
29917,33,3,554206,3,10,1,12,1,2,1,0,0,40,29,0
29918,50,1,234143,1,14,0,3,0,2,1,0,0,45,38,1
29919,23,3,380544,3,10,0,0,0,4,1,0,0,40,38,1
29920,36,1,103886,3,10,2,5,1,4,1,0,0,50,38,0
29921,50,6,54709,2,9,2,0,4,4,0,0,0,46,38,0
29922,26,3,276548,2,9,0,11,5,4,0,0,0,20,38,0
29923,55,1,176046,1,14,0,9,5,4,0,0,2267,40,38,0
29924,37,3,114605,2,9,0,4,0,4,1,0,0,40,38,0
29925,43,3,323713,2,9,0,6,0,4,1,0,0,40,38,0
29926,38,5,261382,3,10,0,13,0,4,1,0,0,40,38,0
29927,42,3,223548,4,4,0,5,0,4,1,0,0,30,25,0
29928,47,5,355978,0,16,0,13,0,4,1,0,2002,45,38,0
29929,44,3,107218,5,13,0,3,0,1,1,0,0,40,38,0
29930,28,5,31717,2,9,0,2,0,4,1,0,0,40,38,0
29931,51,3,328947,3,10,2,0,1,4,0,0,0,40,38,0
29932,51,3,148431,2,9,0,2,0,4,1,0,0,40,38,0
29933,49,3,121602,5,13,0,3,0,4,1,0,0,40,38,0
29934,62,3,244087,0,16,0,9,0,4,1,15024,0,50,38,1
29935,31,3,83425,3,10,1,0,4,4,0,0,0,40,38,0
29936,29,3,157308,4,7,0,5,5,1,0,2829,0,14,29,0
29937,23,3,57898,3,10,1,4,1,4,1,0,0,30,38,0
29938,40,6,175304,3,10,2,11,1,4,0,0,0,40,38,0
29939,66,4,102663,4,4,0,3,0,4,1,0,0,50,38,0
29940,17,3,99175,4,7,1,7,1,4,0,0,0,20,38,0
29941,37,3,208358,3,10,0,2,0,4,1,0,0,40,38,1
29942,69,3,361561,3,15,0,9,0,4,1,0,0,3,38,0
29943,23,3,215115,5,13,1,0,1,4,0,0,0,40,38,0
29944,38,0,207066,2,9,0,3,0,4,1,0,0,42,38,1
29945,37,0,160910,2,9,0,2,0,4,1,0,0,40,38,0
29946,38,3,64879,3,10,2,11,1,4,0,0,0,40,38,0
29947,38,3,430035,4,5,0,4,0,4,1,0,0,54,25,0
29948,37,6,74163,5,13,1,9,1,4,0,0,0,40,38,0
29949,37,4,98389,2,9,0,3,0,4,1,0,0,50,38,1
29950,23,3,386019,4,5,1,4,4,4,1,0,0,70,38,0
29951,17,3,112795,4,6,1,7,3,4,0,0,0,15,38,0
29952,48,3,332465,5,13,0,9,0,4,1,0,0,35,38,0
29953,17,3,38611,4,7,1,0,3,4,0,0,0,23,38,0
29954,55,3,368797,1,14,0,3,0,4,1,0,1977,60,38,1
29955,35,3,24106,3,10,0,3,0,4,1,0,0,40,38,1
29956,68,3,108683,3,10,0,9,5,4,0,0,0,12,38,1
29957,35,5,241998,5,13,0,2,0,4,1,0,0,45,38,0
29958,53,3,312446,5,13,0,3,0,4,1,0,0,60,38,1
29959,43,3,69333,2,9,0,6,0,4,1,0,0,48,38,0
29960,36,3,172538,1,14,1,9,3,4,1,0,0,40,38,0
29961,24,3,275884,2,9,2,7,4,2,0,0,0,40,38,0
29962,45,3,43479,3,10,0,13,0,4,1,0,0,48,38,0
29963,34,3,199864,3,10,0,0,5,4,0,0,2057,40,38,0
29964,56,3,235197,2,9,1,0,1,4,0,0,0,38,38,0
29965,36,3,170376,2,9,0,2,0,4,1,0,0,45,38,1
29966,22,3,325179,3,10,1,9,3,4,1,0,0,50,38,0
29967,19,3,351195,4,5,1,9,2,4,1,0,1719,35,7,0
29968,33,3,141841,2,9,1,7,3,2,1,0,0,36,38,0
29969,48,3,207817,2,9,1,7,1,4,0,0,0,32,3,0
29970,20,3,137974,3,10,1,7,3,4,0,0,0,30,38,0
29971,64,4,161325,3,12,0,11,0,4,1,0,1887,50,38,1
